band,source,original,parsed,survived,zod_passed
below,rand_below,7098527328058483,7098527328058483,1,1
below,rand_below,3827914078632665,3827914078632665,1,1
below,rand_below,8508308364160296,8508308364160296,1,1
below,rand_below,6778668149812596,6778668149812596,1,1
below,rand_below,8349385634293768,8349385634293768,1,1
below,rand_below,4372850971187778,4372850971187778,1,1
below,rand_below,6981907837876841,6981907837876841,1,1
below,rand_below,5735001662785638,5735001662785638,1,1
below,rand_below,7203661456262929,7203661456262929,1,1
below,rand_below,5892724221044074,5892724221044074,1,1
below,rand_below,5101583191030069,5101583191030069,1,1
below,rand_below,6248602197825944,6248602197825944,1,1
below,rand_below,484522074322259,484522074322259,1,1
below,rand_below,3209446990290597,3209446990290597,1,1
below,rand_below,4236224031189887,4236224031189887,1,1
below,rand_below,6526264521226457,6526264521226457,1,1
below,rand_below,28672442481713,28672442481713,1,1
below,rand_below,7172989454804097,7172989454804097,1,1
below,rand_below,1391968469012221,1391968469012221,1,1
below,rand_below,4144637623438677,4144637623438677,1,1
below,rand_below,9006289314722883,9006289314722883,1,1
below,rand_below,797099492824713,797099492824713,1,1
below,rand_below,5439229095269024,5439229095269024,1,1
below,rand_below,1672642523720311,1672642523720311,1,1
below,rand_below,6918725620934307,6918725620934307,1,1
below,rand_below,3240353770470716,3240353770470716,1,1
below,rand_below,2715628045298380,2715628045298380,1,1
below,rand_below,5604134681274554,5604134681274554,1,1
below,rand_below,8658657596085327,8658657596085327,1,1
below,rand_below,4702108870403697,4702108870403697,1,1
below,rand_below,3233906026803959,3233906026803959,1,1
below,rand_below,7173622583915049,7173622583915049,1,1
below,rand_below,1917285573870303,1917285573870303,1,1
below,rand_below,6238148294601992,6238148294601992,1,1
below,rand_below,7286351297419889,7286351297419889,1,1
below,rand_below,2898222509008104,2898222509008104,1,1
below,rand_below,2319163450961015,2319163450961015,1,1
below,rand_below,208763133276953,208763133276953,1,1
below,rand_below,7610310111660190,7610310111660190,1,1
below,rand_below,981987455652773,981987455652773,1,1
below,rand_below,7655780506299742,7655780506299742,1,1
below,rand_below,2088920197464303,2088920197464303,1,1
below,rand_below,2011704118973717,2011704118973717,1,1
below,rand_below,3221688407174839,3221688407174839,1,1
below,rand_below,7639282152991414,7639282152991414,1,1
below,rand_below,1441316613021922,1441316613021922,1,1
below,rand_below,125319201670892,125319201670892,1,1
below,rand_below,4644769147143351,4644769147143351,1,1
below,rand_below,7834245640367821,7834245640367821,1,1
below,rand_below,8372429066689137,8372429066689137,1,1
below,rand_below,717771849492467,717771849492467,1,1
below,rand_below,8291140115092516,8291140115092516,1,1
below,rand_below,902043493108019,902043493108019,1,1
below,rand_below,6652653886446010,6652653886446010,1,1
below,rand_below,7668772564925788,7668772564925788,1,1
below,rand_below,423886725649689,423886725649689,1,1
below,rand_below,4814089439252683,4814089439252683,1,1
below,rand_below,5282535663804739,5282535663804739,1,1
below,rand_below,7513089039455941,7513089039455941,1,1
below,rand_below,8048292046577637,8048292046577637,1,1
below,rand_below,5362585890922102,5362585890922102,1,1
below,rand_below,641584946201389,641584946201389,1,1
below,rand_below,2011906974218093,2011906974218093,1,1
below,rand_below,7137568803661572,7137568803661572,1,1
below,rand_below,3156729015959589,3156729015959589,1,1
below,rand_below,2270796860221595,2270796860221595,1,1
below,rand_below,2605682470600022,2605682470600022,1,1
below,rand_below,8889210631556083,8889210631556083,1,1
below,rand_below,6221927027998230,6221927027998230,1,1
below,rand_below,8251151745767423,8251151745767423,1,1
below,rand_below,732122094173245,732122094173245,1,1
below,rand_below,5883293775421310,5883293775421310,1,1
below,rand_below,689721809273797,689721809273797,1,1
below,rand_below,1821666922277744,1821666922277744,1,1
below,rand_below,6084770700848945,6084770700848945,1,1
below,rand_below,5440094694536773,5440094694536773,1,1
below,rand_below,7219081630116745,7219081630116745,1,1
below,rand_below,3313391271341176,3313391271341176,1,1
below,rand_below,1428243626812821,1428243626812821,1,1
below,rand_below,879664273310085,879664273310085,1,1
below,rand_below,3876867145805346,3876867145805346,1,1
below,rand_below,4950119189031761,4950119189031761,1,1
below,rand_below,3345516578423250,3345516578423250,1,1
below,rand_below,824018129352691,824018129352691,1,1
below,rand_below,7181810686004084,7181810686004084,1,1
below,rand_below,3265300038755346,3265300038755346,1,1
below,rand_below,5132527486307923,5132527486307923,1,1
below,rand_below,90990053314889,90990053314889,1,1
below,rand_below,3731434975863209,3731434975863209,1,1
below,rand_below,4949791452194843,4949791452194843,1,1
below,rand_below,8330601318685319,8330601318685319,1,1
below,rand_below,1750054510716144,1750054510716144,1,1
below,rand_below,4050082096261973,4050082096261973,1,1
below,rand_below,3982222056591488,3982222056591488,1,1
below,rand_below,8298228260053457,8298228260053457,1,1
below,rand_below,7579825233562349,7579825233562349,1,1
below,rand_below,8567701217220581,8567701217220581,1,1
below,rand_below,6178048516266763,6178048516266763,1,1
below,rand_below,5758173922282566,5758173922282566,1,1
below,rand_below,2734199564080830,2734199564080830,1,1
below,rand_below,8988729789719722,8988729789719722,1,1
below,rand_below,3062688340910374,3062688340910374,1,1
below,rand_below,7026719710564015,7026719710564015,1,1
below,rand_below,7258689101959668,7258689101959668,1,1
below,rand_below,1416089233570836,1416089233570836,1,1
below,rand_below,8764699523048144,8764699523048144,1,1
below,rand_below,1496853420279585,1496853420279585,1,1
below,rand_below,5476965356360922,5476965356360922,1,1
below,rand_below,8133484002017072,8133484002017072,1,1
below,rand_below,8419573316198203,8419573316198203,1,1
below,rand_below,2808453472029493,2808453472029493,1,1
below,rand_below,7483054653754713,7483054653754713,1,1
below,rand_below,5114068984524237,5114068984524237,1,1
below,rand_below,6760520050181144,6760520050181144,1,1
below,rand_below,6817165931375492,6817165931375492,1,1
below,rand_below,2224672154573535,2224672154573535,1,1
below,rand_below,7129190861351783,7129190861351783,1,1
below,rand_below,3806535962778758,3806535962778758,1,1
below,rand_below,1992985050630813,1992985050630813,1,1
below,rand_below,5212447776200821,5212447776200821,1,1
below,rand_below,6341512377173071,6341512377173071,1,1
below,rand_below,3922682757509715,3922682757509715,1,1
below,rand_below,5023851589687868,5023851589687868,1,1
below,rand_below,4055026337413445,4055026337413445,1,1
below,rand_below,7277207297401314,7277207297401314,1,1
below,rand_below,5157222627872881,5157222627872881,1,1
below,rand_below,2827679549066024,2827679549066024,1,1
below,rand_below,7206736842256459,7206736842256459,1,1
below,rand_below,60117895944236,60117895944236,1,1
below,rand_below,1771231229742949,1771231229742949,1,1
below,rand_below,7531820664084211,7531820664084211,1,1
below,rand_below,7534875765130983,7534875765130983,1,1
below,rand_below,3402466264155076,3402466264155076,1,1
below,rand_below,523155519846266,523155519846266,1,1
below,rand_below,4038693550467031,4038693550467031,1,1
below,rand_below,1450264422289140,1450264422289140,1,1
below,rand_below,7363840537660678,7363840537660678,1,1
below,rand_below,411337373749657,411337373749657,1,1
below,rand_below,2998657045241363,2998657045241363,1,1
below,rand_below,409277613979283,409277613979283,1,1
below,rand_below,7013714468546086,7013714468546086,1,1
below,rand_below,3477350965201518,3477350965201518,1,1
below,rand_below,8246428095751909,8246428095751909,1,1
below,rand_below,4311124424594263,4311124424594263,1,1
below,rand_below,8505835589902514,8505835589902514,1,1
below,rand_below,3599014752677556,3599014752677556,1,1
below,rand_below,2389609520434592,2389609520434592,1,1
below,rand_below,1167562347961596,1167562347961596,1,1
below,rand_below,556464099451927,556464099451927,1,1
below,rand_below,8272083223043477,8272083223043477,1,1
below,rand_below,7992146454808205,7992146454808205,1,1
below,rand_below,4357390306499138,4357390306499138,1,1
below,rand_below,3186349464619679,3186349464619679,1,1
below,rand_below,8311955601867884,8311955601867884,1,1
below,rand_below,4411065241022947,4411065241022947,1,1
below,rand_below,1258167558517433,1258167558517433,1,1
below,rand_below,7320091763376640,7320091763376640,1,1
below,rand_below,8470538776959538,8470538776959538,1,1
below,rand_below,6941229199072031,6941229199072031,1,1
below,rand_below,7899690499736999,7899690499736999,1,1
below,rand_below,1077013412394894,1077013412394894,1,1
below,rand_below,718890632842777,718890632842777,1,1
below,rand_below,7195480530749388,7195480530749388,1,1
below,rand_below,7927159503856516,7927159503856516,1,1
below,rand_below,1866704988811417,1866704988811417,1,1
below,rand_below,6601636042541274,6601636042541274,1,1
below,rand_below,2557143383238397,2557143383238397,1,1
below,rand_below,4378735964369898,4378735964369898,1,1
below,rand_below,8693588454628899,8693588454628899,1,1
below,rand_below,4764944994672947,4764944994672947,1,1
below,rand_below,5945214407359210,5945214407359210,1,1
below,rand_below,8254953230842086,8254953230842086,1,1
below,rand_below,6168901298640042,6168901298640042,1,1
below,rand_below,5956661987903300,5956661987903300,1,1
below,rand_below,8113256733431500,8113256733431500,1,1
below,rand_below,4646307215341907,4646307215341907,1,1
below,rand_below,4959345342650738,4959345342650738,1,1
below,rand_below,643916934967593,643916934967593,1,1
below,rand_below,2522394613124101,2522394613124101,1,1
below,rand_below,467302270538673,467302270538673,1,1
below,rand_below,5524342805710931,5524342805710931,1,1
below,rand_below,5489731136055890,5489731136055890,1,1
below,rand_below,2782165116730120,2782165116730120,1,1
below,rand_below,2315806401686939,2315806401686939,1,1
below,rand_below,4635207665495525,4635207665495525,1,1
below,rand_below,4105806786255663,4105806786255663,1,1
below,rand_below,2672677845110747,2672677845110747,1,1
below,rand_below,217375099087105,217375099087105,1,1
below,rand_below,6560155636952340,6560155636952340,1,1
below,rand_below,8592405941284633,8592405941284633,1,1
below,rand_below,6809058075359718,6809058075359718,1,1
below,rand_below,8683884962507889,8683884962507889,1,1
below,rand_below,8718938982985631,8718938982985631,1,1
below,rand_below,6843175245876314,6843175245876314,1,1
below,rand_below,1166482824967033,1166482824967033,1,1
below,rand_below,4050091206073626,4050091206073626,1,1
below,rand_below,3718699977462763,3718699977462763,1,1
below,rand_below,2703751595712821,2703751595712821,1,1
below,rand_below,2154367575515278,2154367575515278,1,1
below,rand_below,3547796102065779,3547796102065779,1,1
below,rand_below,8985403826875930,8985403826875930,1,1
below,rand_below,219790253975778,219790253975778,1,1
below,rand_below,6549319190118735,6549319190118735,1,1
below,rand_below,591604533159559,591604533159559,1,1
below,rand_below,4890430440464084,4890430440464084,1,1
below,rand_below,1431198520032434,1431198520032434,1,1
below,rand_below,8045818310581585,8045818310581585,1,1
below,rand_below,4407981835491052,4407981835491052,1,1
below,rand_below,3290953146935757,3290953146935757,1,1
below,rand_below,4113407196137068,4113407196137068,1,1
below,rand_below,3196308030537379,3196308030537379,1,1
below,rand_below,4787568301339367,4787568301339367,1,1
below,rand_below,4998575504115397,4998575504115397,1,1
below,rand_below,2387790947140420,2387790947140420,1,1
below,rand_below,5454056659507044,5454056659507044,1,1
below,rand_below,3742166611712824,3742166611712824,1,1
below,rand_below,4394444011018145,4394444011018145,1,1
below,rand_below,8597955792479159,8597955792479159,1,1
below,rand_below,1770280139258819,1770280139258819,1,1
below,rand_below,920225869113295,920225869113295,1,1
below,rand_below,1316032241706229,1316032241706229,1,1
below,rand_below,8616267880134297,8616267880134297,1,1
below,rand_below,7960524814602020,7960524814602020,1,1
below,rand_below,8575495270091885,8575495270091885,1,1
below,rand_below,1799201302810488,1799201302810488,1,1
below,rand_below,5403616411854375,5403616411854375,1,1
below,rand_below,172982253097021,172982253097021,1,1
below,rand_below,7741788423663069,7741788423663069,1,1
below,rand_below,7973928420167511,7973928420167511,1,1
below,rand_below,4535081739776710,4535081739776710,1,1
below,rand_below,7334905439247445,7334905439247445,1,1
below,rand_below,4877277249820796,4877277249820796,1,1
below,rand_below,5920239513579900,5920239513579900,1,1
below,rand_below,8705991082111978,8705991082111978,1,1
below,rand_below,5111687600578671,5111687600578671,1,1
below,rand_below,4759400576517942,4759400576517942,1,1
below,rand_below,6145472204892139,6145472204892139,1,1
below,rand_below,2008066604578300,2008066604578300,1,1
below,rand_below,3281870176989989,3281870176989989,1,1
below,rand_below,117405025178211,117405025178211,1,1
below,rand_below,8931322088331854,8931322088331854,1,1
below,rand_below,3220886870225401,3220886870225401,1,1
below,rand_below,1703582906512260,1703582906512260,1,1
below,rand_below,6168700222009896,6168700222009896,1,1
below,rand_below,3487505638917542,3487505638917542,1,1
below,rand_below,1958375287875133,1958375287875133,1,1
below,rand_below,4175789524930470,4175789524930470,1,1
below,rand_below,5534027621948001,5534027621948001,1,1
below,rand_below,5501305505489389,5501305505489389,1,1
below,rand_below,8500554305651526,8500554305651526,1,1
below,rand_below,3788284032053502,3788284032053502,1,1
below,rand_below,5832437402940967,5832437402940967,1,1
below,rand_below,3457032733132457,3457032733132457,1,1
below,rand_below,7138024189238904,7138024189238904,1,1
below,rand_below,3094467182258956,3094467182258956,1,1
below,rand_below,2845251990722131,2845251990722131,1,1
below,rand_below,5866951771019400,5866951771019400,1,1
below,rand_below,8534778541043560,8534778541043560,1,1
