f_fl,remainder_mix,acc,rho,W,fire_mode,d_fixed,seed,n,L_base,E_early,dL,pct_reduction,n_fire,n_win,n_wrong,n_hold,frac_front_actual,p_correct_given_fire,win
0.5,uniform_heavy,0.6,8,0.5,smart,0.3,4,2500,9.0,6.6519,2.3481,26.09,1313,973,340,1187,0.4836,0.7411,1
0.5,uniform_heavy,0.6,8,0.5,smart,0.3,5,2500,9.0,6.6135,2.3865,26.517,1332,988,344,1168,0.4856,0.7417,1
0.5,uniform_heavy,0.6,8,0.5,smart,0.3,6,2500,9.0,6.6509,2.3491,26.101,1298,973,325,1202,0.5184,0.7496,1
0.5,uniform_heavy,0.6,8,1.0,smart,0.3,0,2500,9.0,6.7257,2.2743,25.27,1319,974,345,1181,0.5004,0.7384,1
0.5,uniform_heavy,0.6,8,1.0,smart,0.3,1,2500,9.0,6.6386,2.3614,26.238,1338,1004,334,1162,0.506,0.7504,1
0.5,uniform_heavy,0.6,8,1.0,smart,0.3,2,2500,9.0,6.5571,2.4429,27.144,1384,1043,341,1116,0.5104,0.7536,1
0.5,uniform_heavy,0.6,8,1.0,smart,0.3,3,2500,9.0,6.6586,2.3414,26.015,1320,1005,315,1180,0.5072,0.7614,1
0.5,uniform_heavy,0.6,8,1.0,smart,0.3,4,2500,9.0,6.7732,2.2268,24.742,1313,959,354,1187,0.4724,0.7304,1
0.5,uniform_heavy,0.6,8,1.0,smart,0.3,5,2500,9.0,6.6207,2.3793,26.437,1360,1019,341,1140,0.4828,0.7493,1
0.5,uniform_heavy,0.6,8,1.0,smart,0.3,6,2500,9.0,6.7079,2.2921,25.468,1337,986,351,1163,0.5028,0.7375,1
0.5,uniform_heavy,0.6,8,2.0,smart,0.3,0,2500,9.0,6.8242,2.1758,24.175,1325,990,335,1175,0.4928,0.7472,1
0.5,uniform_heavy,0.6,8,2.0,smart,0.3,1,2500,9.0,6.7747,2.2253,24.726,1362,1015,347,1138,0.5144,0.7452,1
0.5,uniform_heavy,0.6,8,2.0,smart,0.3,2,2500,9.0,6.8104,2.1896,24.329,1355,998,357,1145,0.4844,0.7365,1
0.5,uniform_heavy,0.6,8,2.0,smart,0.3,3,2500,9.0,6.8083,2.1917,24.353,1342,1000,342,1158,0.5056,0.7452,1
0.5,uniform_heavy,0.6,8,2.0,smart,0.3,4,2500,9.0,6.7249,2.2751,25.278,1348,1022,326,1152,0.5,0.7582,1
0.5,uniform_heavy,0.6,8,2.0,smart,0.3,5,2500,9.0,6.8185,2.1815,24.239,1337,994,343,1163,0.5132,0.7435,1
0.5,uniform_heavy,0.6,8,2.0,smart,0.3,6,2500,9.0,6.897,2.103,23.367,1288,950,338,1212,0.5016,0.7376,1
0.5,uniform_heavy,0.7,0.25,0.5,smart,0.3,0,2500,1.25,1.2078,0.0422,3.372,1406,1166,240,1094,0.4852,0.8293,1
0.5,uniform_heavy,0.7,0.25,0.5,smart,0.3,1,2500,1.25,1.2058,0.0442,3.535,1385,1159,226,1115,0.5116,0.8368,1
0.5,uniform_heavy,0.7,0.25,0.5,smart,0.3,2,2500,1.25,1.2129,0.0371,2.969,1409,1148,261,1091,0.4996,0.8148,1
0.5,uniform_heavy,0.7,0.25,0.5,smart,0.3,3,2500,1.25,1.2179,0.0321,2.565,1375,1108,267,1125,0.4848,0.8058,1
0.5,uniform_heavy,0.7,0.25,0.5,smart,0.3,4,2500,1.25,1.2133,0.0367,2.937,1407,1145,262,1093,0.4956,0.8138,1
0.5,uniform_heavy,0.7,0.25,0.5,smart,0.3,5,2500,1.25,1.2114,0.0386,3.091,1451,1186,265,1049,0.5052,0.8174,1
0.5,uniform_heavy,0.7,0.25,0.5,smart,0.3,6,2500,1.25,1.2065,0.0435,3.476,1416,1175,241,1084,0.5092,0.8298,1
0.5,uniform_heavy,0.7,0.25,1.0,smart,0.3,0,2500,1.25,1.2683,-0.0183,-1.463,1404,1138,266,1096,0.4904,0.8105,0
0.5,uniform_heavy,0.7,0.25,1.0,smart,0.3,1,2500,1.25,1.2701,-0.0201,-1.612,1457,1176,281,1043,0.4884,0.8071,0
0.5,uniform_heavy,0.7,0.25,1.0,smart,0.3,2,2500,1.25,1.2529,-0.0029,-0.228,1446,1206,240,1054,0.5148,0.834,0
0.5,uniform_heavy,0.7,0.25,1.0,smart,0.3,3,2500,1.25,1.2679,-0.0179,-1.432,1422,1153,269,1078,0.4952,0.8108,0
0.5,uniform_heavy,0.7,0.25,1.0,smart,0.3,4,2500,1.25,1.28,-0.03,-2.4,1408,1116,292,1092,0.4852,0.7926,0
0.5,uniform_heavy,0.7,0.25,1.0,smart,0.3,5,2500,1.25,1.2663,-0.0163,-1.307,1433,1165,268,1067,0.4988,0.813,0
0.5,uniform_heavy,0.7,0.25,1.0,smart,0.3,6,2500,1.25,1.2548,-0.0048,-0.382,1404,1164,240,1096,0.5012,0.8291,0
0.5,uniform_heavy,0.7,0.25,2.0,smart,0.3,0,2500,1.25,1.3393,-0.0893,-7.148,1434,1206,228,1066,0.4952,0.841,0
0.5,uniform_heavy,0.7,0.25,2.0,smart,0.3,1,2500,1.25,1.379,-0.129,-10.321,1421,1149,272,1079,0.4908,0.8086,0
0.5,uniform_heavy,0.7,0.25,2.0,smart,0.3,2,2500,1.25,1.3722,-0.1222,-9.773,1441,1175,266,1059,0.5072,0.8154,0
0.5,uniform_heavy,0.7,0.25,2.0,smart,0.3,3,2500,1.25,1.3513,-0.1013,-8.102,1417,1176,241,1083,0.5012,0.8299,0
0.5,uniform_heavy,0.7,0.25,2.0,smart,0.3,4,2500,1.25,1.3733,-0.1233,-9.865,1415,1149,266,1085,0.5052,0.812,0
0.5,uniform_heavy,0.7,0.25,2.0,smart,0.3,5,2500,1.25,1.3413,-0.0913,-7.306,1414,1185,229,1086,0.5156,0.838,0
0.5,uniform_heavy,0.7,0.25,2.0,smart,0.3,6,2500,1.25,1.3585,-0.1085,-8.678,1452,1200,252,1048,0.4988,0.8264,0
0.5,uniform_heavy,0.7,0.5,0.5,smart,0.3,0,2500,1.5,1.3738,0.1262,8.412,1420,1159,261,1080,0.4964,0.8162,1
0.5,uniform_heavy,0.7,0.5,0.5,smart,0.3,1,2500,1.5,1.3727,0.1273,8.485,1412,1157,255,1088,0.4972,0.8194,1
0.5,uniform_heavy,0.7,0.5,0.5,smart,0.3,2,2500,1.5,1.371,0.129,8.601,1397,1152,245,1103,0.504,0.8246,1
0.5,uniform_heavy,0.7,0.5,0.5,smart,0.3,3,2500,1.5,1.3711,0.1289,8.59,1363,1128,235,1137,0.4904,0.8276,1
0.5,uniform_heavy,0.7,0.5,0.5,smart,0.3,4,2500,1.5,1.3681,0.1319,8.795,1457,1195,262,1043,0.5044,0.8202,1
0.5,uniform_heavy,0.7,0.5,0.5,smart,0.3,5,2500,1.5,1.3658,0.1342,8.947,1396,1169,227,1104,0.5004,0.8374,1
0.5,uniform_heavy,0.7,0.5,0.5,smart,0.3,6,2500,1.5,1.3754,0.1246,8.309,1423,1151,272,1077,0.49,0.8089,1
0.5,uniform_heavy,0.7,0.5,1.0,smart,0.3,0,2500,1.5,1.4222,0.0778,5.184,1398,1148,250,1102,0.4992,0.8212,1
0.5,uniform_heavy,0.7,0.5,1.0,smart,0.3,1,2500,1.5,1.4235,0.0765,5.101,1367,1124,243,1133,0.4984,0.8222,1
0.5,uniform_heavy,0.7,0.5,1.0,smart,0.3,2,2500,1.5,1.4304,0.0696,4.639,1414,1146,268,1086,0.4964,0.8105,1
0.5,uniform_heavy,0.7,0.5,1.0,smart,0.3,3,2500,1.5,1.416,0.084,5.599,1382,1149,233,1118,0.4888,0.8314,1
0.5,uniform_heavy,0.7,0.5,1.0,smart,0.3,4,2500,1.5,1.4258,0.0742,4.947,1427,1164,263,1073,0.502,0.8157,1
0.5,uniform_heavy,0.7,0.5,1.0,smart,0.3,5,2500,1.5,1.4173,0.0827,5.511,1401,1156,245,1099,0.5004,0.8251,1
0.5,uniform_heavy,0.7,0.5,1.0,smart,0.3,6,2500,1.5,1.4328,0.0672,4.479,1472,1182,290,1028,0.4988,0.803,1
0.5,uniform_heavy,0.7,0.5,2.0,smart,0.3,0,2500,1.5,1.5168,-0.0168,-1.123,1411,1165,246,1089,0.4988,0.8257,0
0.5,uniform_heavy,0.7,0.5,2.0,smart,0.3,1,2500,1.5,1.541,-0.041,-2.733,1432,1157,275,1068,0.4952,0.808,0
0.5,uniform_heavy,0.7,0.5,2.0,smart,0.3,2,2500,1.5,1.5377,-0.0377,-2.513,1409,1143,266,1091,0.4956,0.8112,0
0.5,uniform_heavy,0.7,0.5,2.0,smart,0.3,3,2500,1.5,1.5084,-0.0084,-0.557,1396,1160,236,1104,0.4836,0.8309,0
0.5,uniform_heavy,0.7,0.5,2.0,smart,0.3,4,2500,1.5,1.5179,-0.0179,-1.192,1460,1204,256,1040,0.5048,0.8247,0
0.5,uniform_heavy,0.7,0.5,2.0,smart,0.3,5,2500,1.5,1.5302,-0.0302,-2.012,1423,1161,262,1077,0.4916,0.8159,0
0.5,uniform_heavy,0.7,0.5,2.0,smart,0.3,6,2500,1.5,1.532,-0.032,-2.134,1394,1134,260,1106,0.508,0.8135,0
0.5,uniform_heavy,0.7,1,0.5,smart,0.3,0,2500,2.0,1.69,0.31,15.499,1424,1166,258,1076,0.5044,0.8188,1
0.5,uniform_heavy,0.7,1,0.5,smart,0.3,1,2500,2.0,1.6958,0.3042,15.211,1429,1159,270,1071,0.4928,0.8111,1
0.5,uniform_heavy,0.7,1,0.5,smart,0.3,2,2500,2.0,1.6984,0.3016,15.078,1358,1114,244,1142,0.516,0.8203,1
0.5,uniform_heavy,0.7,1,0.5,smart,0.3,3,2500,2.0,1.691,0.309,15.451,1419,1160,259,1081,0.5044,0.8175,1
0.5,uniform_heavy,0.7,1,0.5,smart,0.3,4,2500,2.0,1.7008,0.2992,14.961,1378,1126,252,1122,0.4952,0.8171,1
0.5,uniform_heavy,0.7,1,0.5,smart,0.3,5,2500,2.0,1.688,0.312,15.601,1403,1165,238,1097,0.4992,0.8304,1
0.5,uniform_heavy,0.7,1,0.5,smart,0.3,6,2500,2.0,1.6906,0.3094,15.47,1405,1159,246,1095,0.5032,0.8249,1
0.5,uniform_heavy,0.7,1,1.0,smart,0.3,0,2500,2.0,1.7406,0.2594,12.971,1443,1177,266,1057,0.4844,0.8157,1
0.5,uniform_heavy,0.7,1,1.0,smart,0.3,1,2500,2.0,1.7464,0.2536,12.679,1426,1163,263,1074,0.502,0.8156,1
0.5,uniform_heavy,0.7,1,1.0,smart,0.3,2,2500,2.0,1.7252,0.2748,13.738,1437,1195,242,1063,0.5128,0.8316,1
0.5,uniform_heavy,0.7,1,1.0,smart,0.3,3,2500,2.0,1.7445,0.2555,12.777,1437,1168,269,1063,0.5072,0.8128,1
0.5,uniform_heavy,0.7,1,1.0,smart,0.3,4,2500,2.0,1.7549,0.2451,12.256,1366,1116,250,1134,0.4912,0.817,1
0.5,uniform_heavy,0.7,1,1.0,smart,0.3,5,2500,2.0,1.7561,0.2439,12.194,1388,1128,260,1112,0.4892,0.8127,1
0.5,uniform_heavy,0.7,1,1.0,smart,0.3,6,2500,2.0,1.754,0.246,12.298,1391,1129,262,1109,0.5068,0.8116,1
0.5,uniform_heavy,0.7,1,2.0,smart,0.3,0,2500,2.0,1.8171,0.1829,9.145,1399,1172,227,1101,0.5072,0.8377,1
0.5,uniform_heavy,0.7,1,2.0,smart,0.3,1,2500,2.0,1.8658,0.1342,6.712,1416,1139,277,1084,0.4872,0.8044,1
0.5,uniform_heavy,0.7,1,2.0,smart,0.3,2,2500,2.0,1.8341,0.1659,8.294,1438,1185,253,1062,0.5056,0.8241,1
0.5,uniform_heavy,0.7,1,2.0,smart,0.3,3,2500,2.0,1.8232,0.1768,8.842,1447,1202,245,1053,0.4968,0.8307,1
0.5,uniform_heavy,0.7,1,2.0,smart,0.3,4,2500,2.0,1.8444,0.1556,7.78,1399,1147,252,1101,0.5104,0.8199,1
0.5,uniform_heavy,0.7,1,2.0,smart,0.3,5,2500,2.0,1.8434,0.1566,7.828,1413,1162,251,1087,0.4804,0.8224,1
0.5,uniform_heavy,0.7,1,2.0,smart,0.3,6,2500,2.0,1.8274,0.1726,8.631,1412,1175,237,1088,0.4968,0.8322,1
0.5,uniform_heavy,0.7,2,0.5,smart,0.3,0,2500,3.0,2.3316,0.6684,22.281,1391,1150,241,1109,0.5108,0.8267,1
0.5,uniform_heavy,0.7,2,0.5,smart,0.3,1,2500,3.0,2.3254,0.6746,22.487,1412,1168,244,1088,0.5108,0.8272,1
0.5,uniform_heavy,0.7,2,0.5,smart,0.3,2,2500,3.0,2.3061,0.6939,23.131,1449,1197,252,1051,0.5084,0.8261,1
0.5,uniform_heavy,0.7,2,0.5,smart,0.3,3,2500,3.0,2.349,0.651,21.701,1419,1142,277,1081,0.5108,0.8048,1
0.5,uniform_heavy,0.7,2,0.5,smart,0.3,4,2500,3.0,2.3039,0.6961,23.203,1427,1196,231,1073,0.4988,0.8381,1
0.5,uniform_heavy,0.7,2,0.5,smart,0.3,5,2500,3.0,2.3432,0.6568,21.894,1401,1148,253,1099,0.4912,0.8194,1
0.5,uniform_heavy,0.7,2,0.5,smart,0.3,6,2500,3.0,2.3435,0.6565,21.883,1418,1153,265,1082,0.506,0.8131,1
0.5,uniform_heavy,0.7,2,1.0,smart,0.3,0,2500,3.0,2.3754,0.6246,20.821,1425,1167,258,1075,0.5112,0.8189,1
0.5,uniform_heavy,0.7,2,1.0,smart,0.3,1,2500,3.0,2.3976,0.6024,20.079,1380,1134,246,1120,0.496,0.8217,1
0.5,uniform_heavy,0.7,2,1.0,smart,0.3,2,2500,3.0,2.3963,0.6037,20.122,1385,1133,252,1115,0.5032,0.8181,1
0.5,uniform_heavy,0.7,2,1.0,smart,0.3,3,2500,3.0,2.3813,0.6187,20.625,1412,1163,249,1088,0.504,0.8237,1
0.5,uniform_heavy,0.7,2,1.0,smart,0.3,4,2500,3.0,2.3799,0.6201,20.671,1441,1169,272,1059,0.5088,0.8112,1
0.5,uniform_heavy,0.7,2,1.0,smart,0.3,5,2500,3.0,2.3734,0.6266,20.887,1392,1157,235,1108,0.4948,0.8312,1
0.5,uniform_heavy,0.7,2,1.0,smart,0.3,6,2500,3.0,2.3755,0.6245,20.815,1408,1168,240,1092,0.5096,0.8295,1
0.5,uniform_heavy,0.7,2,2.0,smart,0.3,0,2500,3.0,2.4392,0.5608,18.692,1442,1205,237,1058,0.5136,0.8356,1
0.5,uniform_heavy,0.7,2,2.0,smart,0.3,1,2500,3.0,2.5143,0.4857,16.189,1371,1115,256,1129,0.488,0.8133,1
0.5,uniform_heavy,0.7,2,2.0,smart,0.3,2,2500,3.0,2.4849,0.5151,17.17,1409,1156,253,1091,0.496,0.8204,1
0.5,uniform_heavy,0.7,2,2.0,smart,0.3,3,2500,3.0,2.4502,0.5498,18.328,1425,1186,239,1075,0.5148,0.8323,1
0.5,uniform_heavy,0.7,2,2.0,smart,0.3,4,2500,3.0,2.5041,0.4959,16.529,1400,1141,259,1100,0.5012,0.815,1
0.5,uniform_heavy,0.7,2,2.0,smart,0.3,5,2500,3.0,2.4959,0.5041,16.804,1408,1145,263,1092,0.5004,0.8132,1
0.5,uniform_heavy,0.7,2,2.0,smart,0.3,6,2500,3.0,2.4752,0.5248,17.493,1438,1183,255,1062,0.4864,0.8227,1
0.5,uniform_heavy,0.7,4,0.5,smart,0.3,0,2500,5.0,3.6876,1.3124,26.248,1347,1102,245,1153,0.488,0.8181,1
0.5,uniform_heavy,0.7,4,0.5,smart,0.3,1,2500,5.0,3.5879,1.4121,28.243,1415,1184,231,1085,0.4904,0.8367,1
0.5,uniform_heavy,0.7,4,0.5,smart,0.3,2,2500,5.0,3.6209,1.3791,27.582,1412,1158,254,1088,0.5192,0.8201,1
0.5,uniform_heavy,0.7,4,0.5,smart,0.3,3,2500,5.0,3.5945,1.4055,28.109,1420,1173,247,1080,0.4916,0.8261,1
0.5,uniform_heavy,0.7,4,0.5,smart,0.3,4,2500,5.0,3.6292,1.3708,27.415,1373,1139,234,1127,0.4896,0.8296,1
0.5,uniform_heavy,0.7,4,0.5,smart,0.3,5,2500,5.0,3.5325,1.4675,29.351,1440,1204,236,1060,0.5152,0.8361,1
0.5,uniform_heavy,0.7,4,0.5,smart,0.3,6,2500,5.0,3.6616,1.3384,26.767,1374,1121,253,1126,0.5076,0.8159,1
0.5,uniform_heavy,0.7,4,1.0,smart,0.3,0,2500,5.0,3.7486,1.2514,25.027,1396,1106,290,1104,0.4808,0.7923,1
0.5,uniform_heavy,0.7,4,1.0,smart,0.3,1,2500,5.0,3.6906,1.3094,26.189,1396,1142,254,1104,0.4884,0.8181,1
0.5,uniform_heavy,0.7,4,1.0,smart,0.3,2,2500,5.0,3.6271,1.3729,27.457,1466,1193,273,1034,0.5172,0.8138,1
0.5,uniform_heavy,0.7,4,1.0,smart,0.3,3,2500,5.0,3.6783,1.3217,26.433,1409,1155,254,1091,0.4836,0.8197,1
0.5,uniform_heavy,0.7,4,1.0,smart,0.3,4,2500,5.0,3.6763,1.3237,26.474,1419,1154,265,1081,0.5012,0.8132,1
0.5,uniform_heavy,0.7,4,1.0,smart,0.3,5,2500,5.0,3.6284,1.3716,27.433,1435,1190,245,1065,0.5164,0.8293,1
0.5,uniform_heavy,0.7,4,1.0,smart,0.3,6,2500,5.0,3.6923,1.3077,26.155,1408,1136,272,1092,0.4848,0.8068,1
0.5,uniform_heavy,0.7,4,2.0,smart,0.3,0,2500,5.0,3.7321,1.2679,25.359,1424,1183,241,1076,0.516,0.8308,1
0.5,uniform_heavy,0.7,4,2.0,smart,0.3,1,2500,5.0,3.7079,1.2921,25.842,1462,1203,259,1038,0.51,0.8228,1
0.5,uniform_heavy,0.7,4,2.0,smart,0.3,2,2500,5.0,3.8026,1.1974,23.948,1422,1142,280,1078,0.5024,0.8031,1
0.5,uniform_heavy,0.7,4,2.0,smart,0.3,3,2500,5.0,3.7889,1.2111,24.221,1402,1136,266,1098,0.4856,0.8103,1
0.5,uniform_heavy,0.7,4,2.0,smart,0.3,4,2500,5.0,3.6869,1.3131,26.263,1436,1205,231,1064,0.5108,0.8391,1
0.5,uniform_heavy,0.7,4,2.0,smart,0.3,5,2500,5.0,3.8467,1.1533,23.066,1394,1116,278,1106,0.4832,0.8006,1
0.5,uniform_heavy,0.7,4,2.0,smart,0.3,6,2500,5.0,3.8285,1.1715,23.431,1382,1117,265,1118,0.4652,0.8082,1
0.5,uniform_heavy,0.7,8,0.5,smart,0.3,0,2500,9.0,6.1577,2.8423,31.582,1443,1176,267,1057,0.5032,0.815,1
0.5,uniform_heavy,0.7,8,0.5,smart,0.3,1,2500,9.0,6.186,2.814,31.267,1431,1165,266,1069,0.5044,0.8141,1
0.5,uniform_heavy,0.7,8,0.5,smart,0.3,2,2500,9.0,6.1321,2.8679,31.866,1436,1176,260,1064,0.4876,0.8189,1
0.5,uniform_heavy,0.7,8,0.5,smart,0.3,3,2500,9.0,6.1818,2.8182,31.313,1380,1143,237,1120,0.5116,0.8283,1
0.5,uniform_heavy,0.7,8,0.5,smart,0.3,4,2500,9.0,6.295,2.705,30.056,1361,1108,253,1139,0.4904,0.8141,1
0.5,uniform_heavy,0.7,8,0.5,smart,0.3,5,2500,9.0,6.2029,2.7971,31.079,1394,1151,243,1106,0.4952,0.8257,1
0.5,uniform_heavy,0.7,8,0.5,smart,0.3,6,2500,9.0,6.1854,2.8146,31.273,1429,1166,263,1071,0.4848,0.816,1
0.5,uniform_heavy,0.7,8,1.0,smart,0.3,0,2500,9.0,6.2252,2.7748,30.831,1407,1155,252,1093,0.4968,0.8209,1
0.5,uniform_heavy,0.7,8,1.0,smart,0.3,1,2500,9.0,6.1556,2.8444,31.605,1454,1193,261,1046,0.5108,0.8205,1
0.5,uniform_heavy,0.7,8,1.0,smart,0.3,2,2500,9.0,6.2172,2.7828,30.92,1413,1160,253,1087,0.498,0.8209,1
0.5,uniform_heavy,0.7,8,1.0,smart,0.3,3,2500,9.0,6.2107,2.7893,30.992,1398,1163,235,1102,0.4992,0.8319,1
0.5,uniform_heavy,0.7,8,1.0,smart,0.3,4,2500,9.0,6.2691,2.7309,30.343,1384,1139,245,1116,0.5072,0.823,1
0.5,uniform_heavy,0.7,8,1.0,smart,0.3,5,2500,9.0,6.1704,2.8296,31.44,1437,1185,252,1063,0.5148,0.8246,1
0.5,uniform_heavy,0.7,8,1.0,smart,0.3,6,2500,9.0,6.1838,2.8162,31.292,1409,1171,238,1091,0.4936,0.8311,1
0.5,uniform_heavy,0.7,8,2.0,smart,0.3,0,2500,9.0,6.3101,2.6899,29.887,1452,1173,279,1048,0.5108,0.8079,1
0.5,uniform_heavy,0.7,8,2.0,smart,0.3,1,2500,9.0,6.3971,2.6029,28.921,1403,1144,259,1097,0.4984,0.8154,1
0.5,uniform_heavy,0.7,8,2.0,smart,0.3,2,2500,9.0,6.3595,2.6405,29.338,1417,1155,262,1083,0.4864,0.8151,1
0.5,uniform_heavy,0.7,8,2.0,smart,0.3,3,2500,9.0,6.3776,2.6224,29.138,1388,1138,250,1112,0.5052,0.8199,1
0.5,uniform_heavy,0.7,8,2.0,smart,0.3,4,2500,9.0,6.367,2.633,29.256,1385,1137,248,1115,0.5044,0.8209,1
0.5,uniform_heavy,0.7,8,2.0,smart,0.3,5,2500,9.0,6.4202,2.5798,28.665,1367,1120,247,1133,0.488,0.8193,1
0.5,uniform_heavy,0.7,8,2.0,smart,0.3,6,2500,9.0,6.3074,2.6926,29.917,1381,1157,224,1119,0.51,0.8378,1
0.5,uniform_heavy,0.8,0.25,0.5,smart,0.3,0,2500,1.25,1.1818,0.0682,5.456,1492,1321,171,1008,0.4972,0.8854,1
0.5,uniform_heavy,0.8,0.25,0.5,smart,0.3,1,2500,1.25,1.1766,0.0734,5.874,1487,1336,151,1013,0.4948,0.8985,1
0.5,uniform_heavy,0.8,0.25,0.5,smart,0.3,2,2500,1.25,1.1786,0.0714,5.713,1508,1344,164,992,0.5008,0.8912,1
0.5,uniform_heavy,0.8,0.25,0.5,smart,0.3,3,2500,1.25,1.1834,0.0666,5.328,1490,1313,177,1010,0.4956,0.8812,1
0.5,uniform_heavy,0.8,0.25,0.5,smart,0.3,4,2500,1.25,1.1814,0.0686,5.488,1513,1338,175,987,0.494,0.8843,1
0.5,uniform_heavy,0.8,0.25,0.5,smart,0.3,5,2500,1.25,1.1751,0.0749,5.995,1494,1346,148,1006,0.496,0.9009,1
0.5,uniform_heavy,0.8,0.25,0.5,smart,0.3,6,2500,1.25,1.1781,0.0719,5.751,1500,1342,158,1000,0.4872,0.8947,1
0.5,uniform_heavy,0.8,0.25,1.0,smart,0.3,0,2500,1.25,1.2146,0.0354,2.832,1481,1315,166,1019,0.5064,0.8879,1
0.5,uniform_heavy,0.8,0.25,1.0,smart,0.3,1,2500,1.25,1.216,0.034,2.723,1477,1309,168,1023,0.49,0.8863,1
0.5,uniform_heavy,0.8,0.25,1.0,smart,0.3,2,2500,1.25,1.2131,0.0369,2.949,1471,1309,162,1029,0.5024,0.8899,1
0.5,uniform_heavy,0.8,0.25,1.0,smart,0.3,3,2500,1.25,1.2029,0.0471,3.768,1526,1377,149,974,0.5132,0.9024,1
0.5,uniform_heavy,0.8,0.25,1.0,smart,0.3,4,2500,1.25,1.2133,0.0367,2.933,1469,1308,161,1031,0.474,0.8904,1
0.5,uniform_heavy,0.8,0.25,1.0,smart,0.3,5,2500,1.25,1.2054,0.0446,3.57,1556,1397,159,944,0.5208,0.8978,1
0.5,uniform_heavy,0.8,0.25,1.0,smart,0.3,6,2500,1.25,1.2024,0.0476,3.806,1518,1372,146,982,0.508,0.9038,1
0.5,uniform_heavy,0.8,0.25,2.0,smart,0.3,0,2500,1.25,1.2939,-0.0439,-3.509,1480,1299,181,1020,0.5012,0.8777,0
0.5,uniform_heavy,0.8,0.25,2.0,smart,0.3,1,2500,1.25,1.2808,-0.0308,-2.46,1485,1319,166,1015,0.492,0.8882,0
0.5,uniform_heavy,0.8,0.25,2.0,smart,0.3,2,2500,1.25,1.27,-0.02,-1.603,1463,1310,153,1037,0.52,0.8954,0
0.5,uniform_heavy,0.8,0.25,2.0,smart,0.3,3,2500,1.25,1.2762,-0.0262,-2.097,1486,1324,162,1014,0.4976,0.891,0
0.5,uniform_heavy,0.8,0.25,2.0,smart,0.3,4,2500,1.25,1.295,-0.045,-3.599,1535,1348,187,965,0.5004,0.8782,0
0.5,uniform_heavy,0.8,0.25,2.0,smart,0.3,5,2500,1.25,1.2819,-0.0319,-2.553,1489,1321,168,1011,0.4912,0.8872,0
0.5,uniform_heavy,0.8,0.25,2.0,smart,0.3,6,2500,1.25,1.2784,-0.0284,-2.27,1481,1318,163,1019,0.4888,0.8899,0
0.5,uniform_heavy,0.8,0.5,0.5,smart,0.3,0,2500,1.5,1.3301,0.1699,11.324,1486,1314,172,1014,0.4964,0.8843,1
0.5,uniform_heavy,0.8,0.5,0.5,smart,0.3,1,2500,1.5,1.3308,0.1692,11.28,1516,1332,184,984,0.4904,0.8786,1
0.5,uniform_heavy,0.8,0.5,0.5,smart,0.3,2,2500,1.5,1.3186,0.1814,12.096,1535,1379,156,965,0.5252,0.8984,1
0.5,uniform_heavy,0.8,0.5,0.5,smart,0.3,3,2500,1.5,1.3311,0.1689,11.26,1488,1317,171,1012,0.4924,0.8851,1
0.5,uniform_heavy,0.8,0.5,0.5,smart,0.3,4,2500,1.5,1.3269,0.1731,11.539,1443,1296,147,1057,0.4864,0.8981,1
0.5,uniform_heavy,0.8,0.5,0.5,smart,0.3,5,2500,1.5,1.3327,0.1673,11.155,1454,1290,164,1046,0.506,0.8872,1
0.5,uniform_heavy,0.8,0.5,0.5,smart,0.3,6,2500,1.5,1.3194,0.1806,12.042,1550,1382,168,950,0.4968,0.8916,1
0.5,uniform_heavy,0.8,0.5,1.0,smart,0.3,0,2500,1.5,1.3605,0.1395,9.299,1512,1340,172,988,0.5,0.8862,1
0.5,uniform_heavy,0.8,0.5,1.0,smart,0.3,1,2500,1.5,1.3579,0.1421,9.475,1478,1323,155,1022,0.5172,0.8951,1
0.5,uniform_heavy,0.8,0.5,1.0,smart,0.3,2,2500,1.5,1.3715,0.1285,8.569,1518,1326,192,982,0.4988,0.8735,1
0.5,uniform_heavy,0.8,0.5,1.0,smart,0.3,3,2500,1.5,1.3618,0.1382,9.211,1468,1308,160,1032,0.4936,0.891,1
0.5,uniform_heavy,0.8,0.5,1.0,smart,0.3,4,2500,1.5,1.3533,0.1467,9.779,1514,1353,161,986,0.5172,0.8937,1
0.5,uniform_heavy,0.8,0.5,1.0,smart,0.3,5,2500,1.5,1.3535,0.1465,9.768,1511,1352,159,989,0.5108,0.8948,1
0.5,uniform_heavy,0.8,0.5,1.0,smart,0.3,6,2500,1.5,1.3707,0.1293,8.621,1518,1326,192,982,0.5032,0.8735,1
0.5,uniform_heavy,0.8,0.5,2.0,smart,0.3,0,2500,1.5,1.4174,0.0826,5.505,1517,1356,161,983,0.5092,0.8939,1
0.5,uniform_heavy,0.8,0.5,2.0,smart,0.3,1,2500,1.5,1.4316,0.0684,4.56,1487,1318,169,1013,0.4912,0.8863,1
0.5,uniform_heavy,0.8,0.5,2.0,smart,0.3,2,2500,1.5,1.4381,0.0619,4.123,1530,1345,185,970,0.5172,0.8791,1
