f_fl,remainder_mix,acc,rho,W,fire_mode,d_fixed,seed,n,L_base,E_early,dL,pct_reduction,n_fire,n_win,n_wrong,n_hold,frac_front_actual,p_correct_given_fire,win
0.1,uniform_heavy,0.5,1,2.0,blind,0.3,5,2500,2.0,3.2764,-1.2764,-63.82,2500,670,1830,0,0.1032,0.268,0
0.1,uniform_heavy,0.5,1,2.0,blind,0.3,6,2500,2.0,3.2926,-1.2926,-64.63,2500,655,1845,0,0.102,0.262,0
0.1,uniform_heavy,0.5,1,2.0,blind,0.5,0,2500,2.0,2.95,-0.95,-47.5,2500,1050,1450,0,0.1028,0.42,0
0.1,uniform_heavy,0.5,1,2.0,blind,0.5,1,2500,2.0,2.937,-0.937,-46.85,2500,1063,1437,0,0.1016,0.4252,0
0.1,uniform_heavy,0.5,1,2.0,blind,0.5,2,2500,2.0,2.967,-0.967,-48.35,2500,1033,1467,0,0.0976,0.4132,0
0.1,uniform_heavy,0.5,1,2.0,blind,0.5,3,2500,2.0,2.922,-0.922,-46.1,2500,1078,1422,0,0.1108,0.4312,0
0.1,uniform_heavy,0.5,1,2.0,blind,0.5,4,2500,2.0,2.993,-0.993,-49.65,2500,1007,1493,0,0.0892,0.4028,0
0.1,uniform_heavy,0.5,1,2.0,blind,0.5,5,2500,2.0,2.935,-0.935,-46.75,2500,1065,1435,0,0.0948,0.426,0
0.1,uniform_heavy,0.5,1,2.0,blind,0.5,6,2500,2.0,2.963,-0.963,-48.15,2500,1037,1463,0,0.0964,0.4148,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.2,0,2500,3.0,3.117,-0.117,-3.899,2500,456,2044,0,0.1036,0.1824,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.2,1,2500,3.0,3.0783,-0.0783,-2.611,2500,502,1998,0,0.1016,0.2008,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.2,2,2500,3.0,3.1287,-0.1287,-4.291,2500,442,2058,0,0.0896,0.1768,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.2,3,2500,3.0,3.1119,-0.1119,-3.731,2500,462,2038,0,0.1144,0.1848,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.2,4,2500,3.0,3.1304,-0.1304,-4.347,2500,440,2060,0,0.1136,0.176,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.2,5,2500,3.0,3.0792,-0.0792,-2.639,2500,501,1999,0,0.1084,0.2004,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.2,6,2500,3.0,3.1018,-0.1018,-3.395,2500,474,2026,0,0.0888,0.1896,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.3,0,2500,3.0,3.0159,-0.0159,-0.529,2500,637,1863,0,0.0976,0.2548,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.3,1,2500,3.0,3.006,-0.006,-0.2,2500,650,1850,0,0.1056,0.26,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.3,2,2500,3.0,2.9916,0.0084,0.281,2500,669,1831,0,0.0968,0.2676,1
0.1,uniform_heavy,0.5,2,0.5,blind,0.3,3,2500,3.0,2.9794,0.0206,0.687,2500,685,1815,0,0.0968,0.274,1
0.1,uniform_heavy,0.5,2,0.5,blind,0.3,4,2500,3.0,2.9954,0.0046,0.155,2500,664,1836,0,0.0924,0.2656,1
0.1,uniform_heavy,0.5,2,0.5,blind,0.3,5,2500,3.0,3.0068,-0.0068,-0.225,2500,649,1851,0,0.1004,0.2596,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.3,6,2500,3.0,3.0258,-0.0258,-0.859,2500,624,1876,0,0.1044,0.2496,0
0.1,uniform_heavy,0.5,2,0.5,blind,0.5,0,2500,3.0,2.8712,0.1288,4.293,2500,1048,1452,0,0.0984,0.4192,1
0.1,uniform_heavy,0.5,2,0.5,blind,0.5,1,2500,3.0,2.8904,0.1096,3.653,2500,1016,1484,0,0.1032,0.4064,1
0.1,uniform_heavy,0.5,2,0.5,blind,0.5,2,2500,3.0,2.8694,0.1306,4.353,2500,1051,1449,0,0.0928,0.4204,1
0.1,uniform_heavy,0.5,2,0.5,blind,0.5,3,2500,3.0,2.8904,0.1096,3.653,2500,1016,1484,0,0.102,0.4064,1
0.1,uniform_heavy,0.5,2,0.5,blind,0.5,4,2500,3.0,2.8808,0.1192,3.973,2500,1032,1468,0,0.1,0.4128,1
0.1,uniform_heavy,0.5,2,0.5,blind,0.5,5,2500,3.0,2.8772,0.1228,4.093,2500,1038,1462,0,0.096,0.4152,1
0.1,uniform_heavy,0.5,2,0.5,blind,0.5,6,2500,3.0,2.8802,0.1198,3.993,2500,1033,1467,0,0.0924,0.4132,1
0.1,uniform_heavy,0.5,2,1.0,blind,0.2,0,2500,3.0,3.5091,-0.5091,-16.971,2500,472,2028,0,0.092,0.1888,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.2,1,2500,3.0,3.5185,-0.5185,-17.283,2500,463,2037,0,0.0988,0.1852,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.2,2,2500,3.0,3.5226,-0.5226,-17.421,2500,459,2041,0,0.0928,0.1836,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.2,3,2500,3.0,3.5278,-0.5278,-17.595,2500,454,2046,0,0.1044,0.1816,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.2,4,2500,3.0,3.5684,-0.5684,-18.947,2500,415,2085,0,0.102,0.166,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.2,5,2500,3.0,3.5299,-0.5299,-17.664,2500,452,2048,0,0.0976,0.1808,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.2,6,2500,3.0,3.5237,-0.5237,-17.456,2500,458,2042,0,0.1,0.1832,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.3,0,2500,3.0,3.3184,-0.3184,-10.613,2500,710,1790,0,0.1092,0.284,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.3,1,2500,3.0,3.3549,-0.3549,-11.829,2500,672,1828,0,0.0968,0.2688,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.3,2,2500,3.0,3.3165,-0.3165,-10.549,2500,712,1788,0,0.1,0.2848,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.3,3,2500,3.0,3.3558,-0.3558,-11.861,2500,671,1829,0,0.0912,0.2684,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.3,4,2500,3.0,3.3136,-0.3136,-10.453,2500,715,1785,0,0.1096,0.286,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.3,5,2500,3.0,3.3741,-0.3741,-12.469,2500,652,1848,0,0.094,0.2608,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.3,6,2500,3.0,3.3261,-0.3261,-10.869,2500,702,1798,0,0.1032,0.2808,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.5,0,2500,3.0,3.1936,-0.1936,-6.453,2500,1008,1492,0,0.1008,0.4032,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.5,1,2500,3.0,3.1616,-0.1616,-5.387,2500,1048,1452,0,0.0956,0.4192,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.5,2,2500,3.0,3.1528,-0.1528,-5.093,2500,1059,1441,0,0.108,0.4236,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.5,3,2500,3.0,3.1976,-0.1976,-6.587,2500,1003,1497,0,0.1016,0.4012,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.5,4,2500,3.0,3.1832,-0.1832,-6.107,2500,1021,1479,0,0.0908,0.4084,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.5,5,2500,3.0,3.1304,-0.1304,-4.347,2500,1087,1413,0,0.0932,0.4348,0
0.1,uniform_heavy,0.5,2,1.0,blind,0.5,6,2500,3.0,3.184,-0.184,-6.133,2500,1020,1480,0,0.084,0.408,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.2,0,2500,3.0,4.365,-1.365,-45.499,2500,441,2059,0,0.0972,0.1764,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.2,1,2500,3.0,4.2973,-1.2973,-43.243,2500,488,2012,0,0.1072,0.1952,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.2,2,2500,3.0,4.3405,-1.3405,-44.683,2500,458,2042,0,0.1028,0.1832,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.2,3,2500,3.0,4.2872,-1.2872,-42.907,2500,495,2005,0,0.1036,0.198,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.2,4,2500,3.0,4.3318,-1.3318,-44.395,2500,464,2036,0,0.096,0.1856,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.2,5,2500,3.0,4.339,-1.339,-44.635,2500,459,2041,0,0.0948,0.1836,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.2,6,2500,3.0,4.3606,-1.3606,-45.355,2500,444,2056,0,0.1,0.1776,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.3,0,2500,3.0,4.0806,-1.0806,-36.021,2500,676,1824,0,0.0984,0.2704,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.3,1,2500,3.0,4.0874,-1.0874,-36.248,2500,671,1829,0,0.1004,0.2684,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.3,2,2500,3.0,4.0262,-1.0262,-34.208,2500,716,1784,0,0.1,0.2864,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.3,3,2500,3.0,4.1255,-1.1255,-37.517,2500,643,1857,0,0.0892,0.2572,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.3,4,2500,3.0,4.0983,-1.0983,-36.611,2500,663,1837,0,0.096,0.2652,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.3,5,2500,3.0,4.0766,-1.0766,-35.885,2500,679,1821,0,0.106,0.2716,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.3,6,2500,3.0,4.101,-1.101,-36.701,2500,661,1839,0,0.0992,0.2644,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.5,0,2500,3.0,3.686,-0.686,-22.867,2500,1095,1405,0,0.0996,0.438,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.5,1,2500,3.0,3.7376,-0.7376,-24.587,2500,1052,1448,0,0.0968,0.4208,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.5,2,2500,3.0,3.7412,-0.7412,-24.707,2500,1049,1451,0,0.11,0.4196,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.5,3,2500,3.0,3.7424,-0.7424,-24.747,2500,1048,1452,0,0.0904,0.4192,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.5,4,2500,3.0,3.7172,-0.7172,-23.907,2500,1069,1431,0,0.1072,0.4276,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.5,5,2500,3.0,3.6908,-0.6908,-23.027,2500,1091,1409,0,0.1088,0.4364,0
0.1,uniform_heavy,0.5,2,2.0,blind,0.5,6,2500,3.0,3.74,-0.74,-24.667,2500,1050,1450,0,0.108,0.42,0
0.1,uniform_heavy,0.5,4,0.5,blind,0.2,0,2500,5.0,4.8414,0.1586,3.172,2500,445,2055,0,0.104,0.178,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.2,1,2500,5.0,4.8133,0.1867,3.734,2500,464,2036,0,0.0908,0.1856,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.2,2,2500,5.0,4.8384,0.1616,3.231,2500,447,2053,0,0.1048,0.1788,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.2,3,2500,5.0,4.8059,0.1941,3.882,2500,469,2031,0,0.098,0.1876,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.2,4,2500,5.0,4.8222,0.1778,3.557,2500,458,2042,0,0.1044,0.1832,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.2,5,2500,5.0,4.868,0.132,2.639,2500,427,2073,0,0.0988,0.1708,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.2,6,2500,5.0,4.7674,0.2326,4.652,2500,495,2005,0,0.1084,0.198,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.3,0,2500,5.0,4.6328,0.3672,7.345,2500,657,1843,0,0.0884,0.2628,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.3,1,2500,5.0,4.5918,0.4082,8.163,2500,688,1812,0,0.1068,0.2752,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.3,2,2500,5.0,4.547,0.453,9.061,2500,722,1778,0,0.1052,0.2888,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.3,3,2500,5.0,4.6354,0.3646,7.292,2500,655,1845,0,0.0928,0.262,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.3,4,2500,5.0,4.5602,0.4398,8.797,2500,712,1788,0,0.1104,0.2848,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.3,5,2500,5.0,4.642,0.358,7.16,2500,650,1850,0,0.1032,0.26,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.3,6,2500,5.0,4.6314,0.3686,7.371,2500,658,1842,0,0.104,0.2632,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.5,0,2500,5.0,4.499,0.501,10.02,2500,1001,1499,0,0.098,0.4004,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.5,1,2500,5.0,4.478,0.522,10.44,2500,1022,1478,0,0.0968,0.4088,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.5,2,2500,5.0,4.399,0.601,12.02,2500,1101,1399,0,0.1096,0.4404,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.5,3,2500,5.0,4.443,0.557,11.14,2500,1057,1443,0,0.1088,0.4228,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.5,4,2500,5.0,4.468,0.532,10.64,2500,1032,1468,0,0.0952,0.4128,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.5,5,2500,5.0,4.473,0.527,10.54,2500,1027,1473,0,0.0924,0.4108,1
0.1,uniform_heavy,0.5,4,0.5,blind,0.5,6,2500,5.0,4.413,0.587,11.74,2500,1087,1413,0,0.1156,0.4348,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.2,0,2500,5.0,5.2675,-0.2675,-5.35,2500,436,2064,0,0.0892,0.1744,0
0.1,uniform_heavy,0.5,4,1.0,blind,0.2,1,2500,5.0,5.2474,-0.2474,-4.947,2500,448,2052,0,0.0952,0.1792,0
0.1,uniform_heavy,0.5,4,1.0,blind,0.2,2,2500,5.0,5.2793,-0.2793,-5.586,2500,429,2071,0,0.1028,0.1716,0
0.1,uniform_heavy,0.5,4,1.0,blind,0.2,3,2500,5.0,5.3095,-0.3095,-6.19,2500,411,2089,0,0.0884,0.1644,0
0.1,uniform_heavy,0.5,4,1.0,blind,0.2,4,2500,5.0,5.2121,-0.2121,-4.242,2500,469,2031,0,0.0996,0.1876,0
0.1,uniform_heavy,0.5,4,1.0,blind,0.2,5,2500,5.0,5.2558,-0.2558,-5.115,2500,443,2057,0,0.1004,0.1772,0
0.1,uniform_heavy,0.5,4,1.0,blind,0.2,6,2500,5.0,5.2222,-0.2222,-4.443,2500,463,2037,0,0.1048,0.1852,0
0.1,uniform_heavy,0.5,4,1.0,blind,0.3,0,2500,5.0,4.974,0.026,0.52,2500,675,1825,0,0.0932,0.27,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.3,1,2500,5.0,5.0257,-0.0257,-0.514,2500,641,1859,0,0.0972,0.2564,0
0.1,uniform_heavy,0.5,4,1.0,blind,0.3,2,2500,5.0,4.9603,0.0397,0.794,2500,684,1816,0,0.0972,0.2736,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.3,3,2500,5.0,4.9193,0.0807,1.614,2500,711,1789,0,0.0952,0.2844,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.3,4,2500,5.0,5.0302,-0.0302,-0.605,2500,638,1862,0,0.096,0.2552,0
0.1,uniform_heavy,0.5,4,1.0,blind,0.3,5,2500,5.0,4.9846,0.0154,0.307,2500,668,1832,0,0.1096,0.2672,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.3,6,2500,5.0,4.9421,0.0579,1.158,2500,696,1804,0,0.1104,0.2784,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.5,0,2500,5.0,4.7076,0.2924,5.848,2500,1077,1423,0,0.1044,0.4308,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.5,1,2500,5.0,4.7916,0.2084,4.168,2500,1007,1493,0,0.098,0.4028,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.5,2,2500,5.0,4.7856,0.2144,4.288,2500,1012,1488,0,0.092,0.4048,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.5,3,2500,5.0,4.7604,0.2396,4.792,2500,1033,1467,0,0.09,0.4132,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.5,4,2500,5.0,4.7376,0.2624,5.248,2500,1052,1448,0,0.0992,0.4208,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.5,5,2500,5.0,4.7544,0.2456,4.912,2500,1038,1462,0,0.0984,0.4152,1
0.1,uniform_heavy,0.5,4,1.0,blind,0.5,6,2500,5.0,4.7148,0.2852,5.704,2500,1071,1429,0,0.0996,0.4284,1
0.1,uniform_heavy,0.5,4,2.0,blind,0.2,0,2500,5.0,6.0931,-1.0931,-21.862,2500,436,2064,0,0.098,0.1744,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.2,1,2500,5.0,5.9974,-0.9974,-19.949,2500,482,2018,0,0.0992,0.1928,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.2,2,2500,5.0,6.0432,-1.0432,-20.864,2500,460,2040,0,0.0972,0.184,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.2,3,2500,5.0,6.0411,-1.0411,-20.822,2500,461,2039,0,0.102,0.1844,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.2,4,2500,5.0,6.0037,-1.0037,-20.074,2500,479,2021,0,0.0984,0.1916,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.2,5,2500,5.0,6.0723,-1.0723,-21.446,2500,446,2054,0,0.1072,0.1784,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.2,6,2500,5.0,6.0994,-1.0994,-21.987,2500,433,2067,0,0.1,0.1732,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.3,0,2500,5.0,5.6752,-0.6752,-13.504,2500,690,1810,0,0.1088,0.276,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.3,1,2500,5.0,5.7443,-0.7443,-14.886,2500,654,1846,0,0.0988,0.2616,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.3,2,2500,5.0,5.6656,-0.6656,-13.312,2500,695,1805,0,0.1036,0.278,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.3,3,2500,5.0,5.7213,-0.7213,-14.426,2500,666,1834,0,0.1,0.2664,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.3,4,2500,5.0,5.6714,-0.6714,-13.427,2500,692,1808,0,0.1108,0.2768,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.3,5,2500,5.0,5.7558,-0.7558,-15.117,2500,648,1852,0,0.1072,0.2592,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.3,6,2500,5.0,5.7635,-0.7635,-15.27,2500,644,1856,0,0.0968,0.2576,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.5,0,2500,5.0,5.3424,-0.3424,-6.848,2500,1036,1464,0,0.1,0.4144,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.5,1,2500,5.0,5.2736,-0.2736,-5.472,2500,1079,1421,0,0.1024,0.4316,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.5,2,2500,5.0,5.3968,-0.3968,-7.936,2500,1002,1498,0,0.0884,0.4008,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.5,3,2500,5.0,5.28,-0.28,-5.6,2500,1075,1425,0,0.0892,0.43,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.5,4,2500,5.0,5.4032,-0.4032,-8.064,2500,998,1502,0,0.0928,0.3992,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.5,5,2500,5.0,5.2528,-0.2528,-5.056,2500,1092,1408,0,0.0964,0.4368,0
0.1,uniform_heavy,0.5,4,2.0,blind,0.5,6,2500,5.0,5.336,-0.336,-6.72,2500,1040,1460,0,0.1076,0.416,0
0.1,uniform_heavy,0.5,8,0.5,blind,0.2,0,2500,9.0,8.1669,0.8331,9.256,2500,483,2017,0,0.1064,0.1932,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.2,1,2500,9.0,8.2773,0.7227,8.03,2500,443,2057,0,0.0976,0.1772,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.2,2,2500,9.0,8.2387,0.7613,8.459,2500,457,2043,0,0.104,0.1828,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.2,3,2500,9.0,8.1145,0.8855,9.839,2500,502,1998,0,0.1124,0.2008,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.2,4,2500,9.0,8.269,0.731,8.122,2500,446,2054,0,0.0972,0.1784,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.2,5,2500,9.0,8.1918,0.8082,8.98,2500,474,2026,0,0.104,0.1896,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.2,6,2500,9.0,8.269,0.731,8.122,2500,446,2054,0,0.0992,0.1784,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.3,0,2500,9.0,7.953,1.047,11.633,2500,634,1866,0,0.1028,0.2536,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.3,1,2500,9.0,7.792,1.208,13.422,2500,700,1800,0,0.1044,0.28,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.3,2,2500,9.0,7.9213,1.0787,11.985,2500,647,1853,0,0.1004,0.2588,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.3,3,2500,9.0,7.914,1.086,12.067,2500,650,1850,0,0.098,0.26,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.3,4,2500,9.0,7.9189,1.0811,12.012,2500,648,1852,0,0.0968,0.2592,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.3,5,2500,9.0,7.8359,1.1641,12.934,2500,682,1818,0,0.1008,0.2728,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.3,6,2500,9.0,7.9262,1.0738,11.931,2500,645,1855,0,0.102,0.258,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.5,0,2500,9.0,7.5614,1.4386,15.984,2500,1077,1423,0,0.1028,0.4308,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.5,1,2500,9.0,7.6136,1.3864,15.404,2500,1048,1452,0,0.1016,0.4192,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.5,2,2500,9.0,7.6082,1.3918,15.464,2500,1051,1449,0,0.0944,0.4204,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.5,3,2500,9.0,7.6784,1.3216,14.684,2500,1012,1488,0,0.102,0.4048,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.5,4,2500,9.0,7.6514,1.3486,14.984,2500,1027,1473,0,0.0984,0.4108,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.5,5,2500,9.0,7.61,1.39,15.444,2500,1050,1450,0,0.102,0.42,1
0.1,uniform_heavy,0.5,8,0.5,blind,0.5,6,2500,9.0,7.5992,1.4008,15.564,2500,1056,1444,0,0.098,0.4224,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.2,0,2500,9.0,8.594,0.406,4.511,2500,475,2025,0,0.0988,0.19,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.2,1,2500,9.0,8.6591,0.3409,3.788,2500,453,2047,0,0.0992,0.1812,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.2,2,2500,9.0,8.6177,0.3823,4.248,2500,467,2033,0,0.0996,0.1868,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.2,3,2500,9.0,8.6443,0.3557,3.952,2500,458,2042,0,0.106,0.1832,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.2,4,2500,9.0,8.6532,0.3468,3.853,2500,455,2045,0,0.0996,0.182,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.2,5,2500,9.0,8.5762,0.4238,4.708,2500,481,2019,0,0.1004,0.1924,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.2,6,2500,9.0,8.6976,0.3024,3.36,2500,440,2060,0,0.1016,0.176,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.3,0,2500,9.0,8.2312,0.7688,8.542,2500,670,1830,0,0.1,0.268,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.3,1,2500,9.0,8.2602,0.7398,8.22,2500,659,1841,0,0.0984,0.2636,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.3,2,2500,9.0,8.1441,0.8559,9.51,2500,703,1797,0,0.106,0.2812,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.3,3,2500,9.0,8.284,0.716,7.956,2500,650,1850,0,0.0964,0.26,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.3,4,2500,9.0,8.1124,0.8876,9.862,2500,715,1785,0,0.1156,0.286,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.3,5,2500,9.0,8.1705,0.8295,9.217,2500,693,1807,0,0.1016,0.2772,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.3,6,2500,9.0,8.2629,0.7371,8.19,2500,658,1842,0,0.106,0.2632,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.5,0,2500,9.0,7.87,1.13,12.556,2500,1065,1435,0,0.1052,0.426,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.5,1,2500,9.0,7.898,1.102,12.244,2500,1051,1449,0,0.0872,0.4204,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.5,2,2500,9.0,7.91,1.09,12.111,2500,1045,1455,0,0.0872,0.418,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.5,3,2500,9.0,7.992,1.008,11.2,2500,1004,1496,0,0.1016,0.4016,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.5,4,2500,9.0,7.822,1.178,13.089,2500,1089,1411,0,0.1012,0.4356,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.5,5,2500,9.0,7.862,1.138,12.644,2500,1069,1431,0,0.1064,0.4276,1
0.1,uniform_heavy,0.5,8,1.0,blind,0.5,6,2500,9.0,7.878,1.122,12.467,2500,1061,1439,0,0.1068,0.4244,1
0.1,uniform_heavy,0.5,8,2.0,blind,0.2,0,2500,9.0,9.5014,-0.5014,-5.572,2500,446,2054,0,0.1076,0.1784,0
0.1,uniform_heavy,0.5,8,2.0,blind,0.2,1,2500,9.0,9.3838,-0.3838,-4.265,2500,481,2019,0,0.1104,0.1924,0
0.1,uniform_heavy,0.5,8,2.0,blind,0.2,2,2500,9.0,9.4443,-0.4443,-4.937,2500,463,2037,0,0.1076,0.1852,0
0.1,uniform_heavy,0.5,8,2.0,blind,0.2,3,2500,9.0,9.5283,-0.5283,-5.87,2500,438,2062,0,0.0932,0.1752,0
0.1,uniform_heavy,0.5,8,2.0,blind,0.2,4,2500,9.0,9.5216,-0.5216,-5.796,2500,440,2060,0,0.0988,0.176,0
0.1,uniform_heavy,0.5,8,2.0,blind,0.2,5,2500,9.0,9.4006,-0.4006,-4.452,2500,476,2024,0,0.1104,0.1904,0
0.1,uniform_heavy,0.5,8,2.0,blind,0.2,6,2500,9.0,9.4006,-0.4006,-4.452,2500,476,2024,0,0.1016,0.1904,0
0.1,uniform_heavy,0.5,8,2.0,blind,0.3,0,2500,9.0,8.945,0.055,0.612,2500,676,1824,0,0.1008,0.2704,1
0.1,uniform_heavy,0.5,8,2.0,blind,0.3,1,2500,9.0,8.9054,0.0946,1.051,2500,689,1811,0,0.1164,0.2756,1
